cell,PLXNA3,PLXNA1,NRP1,NRP2,ADRA2A,MET,TNFRSF1A,SORT1,TNFRSF1B,ITGAL,ITGB2,CD209,EPHB6,EPHB4,ERBB2,EPHB3,EPHB2,PLXNB2,ITGB5,EPHA10,EPHA3,EPHA1,EPHA2,CXCR4,CD44,ITGB1,PTPRC,IGF2R,FGFR2,CD63,PECAM1,SDC2,FGFR1,DPP4,LRP1,ENG,SMAD3,TGFBR2,TGFBR1,ACVRL1,ITGB6,ITGAV,CAV1,ITGB8,CD36,SDC1,ST14,ITGA7,ITGA6,ITGA1,ITGA2,PDGFRB,PLAUR,C5AR2,C5AR1,CCR10,ACKR1,ACKR4,ITGA5,CD93,FLT4,DDR2,ITGA11,TMPRSS6,DDR1,CD47,PVR,KIT,ESAM,SELP,GABBR2,CD9,TFRC,VLDLR,SDC4,F3,TNFRSF14,FGFR4,FGFR3,TNFRSF10D,RIPK1,TNFRSF10B,TNFRSF10C,ACVR1,ACVR2B,ACVR1B,PLD2,AGR2,SDC3,TRAF2,CD46,ITGAX,C3AR1,IFITM1,CD81,IL6ST,MCFD2,LRP6,LDLR,LRP5,TREM2,LSR,SORL1,ABCA1,SCARB1,LRP8,BCAM,NOTCH4,NOTCH1,NOTCH2,NOTCH3,OLR1,BMPR2,PLXNA2,BMPR1A,IL1R1,RXRA,CD151,GPNMB,TSPAN5,TSPAN15,CADM1,TSPAN14,IL6R,TSPAN17,AXL,NRCAM,SCARA5,SIRPA,IGF1R,ITGB7,ERBB3,ITGAE,PTPRM,PTPRF,COL17A1,GPC4,FGFRL1,PTK7,FZD5,ROR1,RYK,ROR2,PTPRK,FZD1,FZD4,FZD7,FZD3,FZD2,ANTXR1,FZD6,MUC1,IL2RG,TLR1,PTPRB,PLXND1,HRH1,HRH2,F11R,OCLN,MYLK,PDE1A,INSR,MYLK2,AQP1,CD48,IL1RAPL1,IL18BP,DYSF,LRP10,PLD1,TNFRSF21,NCSTN,AGER,RECK,SSTR2,BDKRB2,AR,MUC6,MUC5AC,ALCAM,MARCO,TNFRSF25,TNFRSF12A,EZR,MSN,PTCH1,BOC,LPAR4,LPAR2,IL15RA,SCUBE2,GAS1,SMAP1,TIE1,TRADD,KCNJ15,GRIN2A,MDGA1,CDH5,NPTXR,NEO1,CCRL2,PLSCR4,RHBDF2,EDNRA,ADORA1,F2R,FPR1,UNC5B,PTPRU,TBXA2R,EDNRB,RACK1,ROBO1,GJB2,TMED5,THBD,CD163,PTPRA,ADGRG1,CD40,ALOX5,STRA6,LILRB2,CD3G,KLRD1,NECTIN3,SLC1A5,CALCRL,TMEM67,MC1R,CD300LF,CFTR,ITGA3,CD74,CD4,SCTR,RTN4R,KCNQ1,NGFR,PILRA,ITGB4,TGFBR3,KCND1,TNFRSF10A,APLP1,CD79A,C1QBP,CD82,LTBR,ACVR2A,RAMP3,ADGRE5,PDE1B,S1PR4,CANX,SMO,CD68,NECTIN2,MAS1,RAMP2,RAMP1,PDGFRA,NT5E,HLA-F,SLC40A1,DSG2,GLP2R,KCNN4,GRIN2D,APLP2,TYRO3,NECTIN1,MCAM,GPC1,IL18RAP,ITGA9,ENPEP,NRXN2,IFNAR1,CELSR2,FCGR2A,ACKR3,FLT1,THY1,LY96,CSF1R,AMFR,PTGIR,ADCY9,MERTK,IL17RC,MST1R,ERAP1,DCHS1,CD3D,ROBO4,S1PR1,MRC2,CMKLR1,HAVCR2,CSPG4,ADGRE2,DCBLD2,PTH1R,SLC2A2,CD28,VIPR1,LEPR,UNC5A,LAMP1,PLXNB1,TRPV6,CD247,NECTIN4,CD2,ADGRL4,TSPAN1,VSIR,CD72,TRPM2,GPR35
C10x10,0.0,0.0,0.0,0.0,0.0,0.0,44.12576,0.0,5.51572,22.06288,0.0,5.51572,0.0,0.0,33.09432,0.0,11.03144,22.06288,5.51572,0.0,0.0,5.51572,16.54716,5.51572,11.03144,11.03144,0.0,0.0,0.0,204.08163,22.06288,0.0,5.51572,5.51572,44.12576,33.09432,5.51572,5.51572,0.0,27.5786,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,5.51572,0.0,0.0,0.0,22.06288,0.0,0.0,0.0,5.51572,5.51572,0.0,16.54716,38.61004,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,22.06288,0.0,0.0,0.0,0.0,0.0,33.09432,0.0,0.0,0.0,5.51572,0.0,33.09432,11.03144,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,44.12576,0.0,11.03144,204.08163,0.0,11.03144,0.0,16.54716,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,5.51572,0.0,16.54716,33.09432,0.0,0.0,0.0,0.0,0.0,5.51572,16.54716,11.03144,0.0,0.0,5.51572,16.54716,0.0,0.0,44.12576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,22.06288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54716,0.0,27.5786,5.51572,0.0,0.0,11.03144,0.0,0.0,0.0,0.0,0.0,0.0,11.03144,0.0,22.06288,0.0,0.0,0.0,0.0,33.09432,5.51572,27.5786,5.51572,0.0,0.0,0.0,0.0,0.0,44.12576,0.0,33.09432,0.0,0.0,5.51572,27.5786,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,11.03144,0.0,11.03144,0.0,0.0,0.0,22.06288,5.51572,0.0,0.0,0.0,0.0,16.54716,0.0,82.735794,0.0,0.0,0.0,0.0,0.0,11.03144,5.51572,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,5.51572,0.0,33.09432,33.09432,248.2074,0.0,27.5786,0.0,0.0,0.0,5.51572,22.06288,5.51572,0.0,0.0,0.0,0.0,0.0,22.06288,5.51572,5.51572,5.51572,5.51572,0.0,5.51572,0.0,0.0,22.06288,11.03144,0.0,22.06288,33.09432,0.0,0.0,5.51572,5.51572,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5786,0.0,16.54716,0.0,0.0,115.83012,11.03144,5.51572,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,33.09432,0.0,11.03144,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03144,0.0,5.51572,16.54716,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,16.54716,0.0,0.0,0.0
C10x10,0.0,0.0,0.0,0.0,0.0,0.0,44.12576,0.0,5.51572,22.06288,0.0,5.51572,0.0,0.0,33.09432,0.0,11.03144,22.06288,5.51572,0.0,0.0,5.51572,16.54716,5.51572,11.03144,11.03144,0.0,0.0,0.0,204.08163,22.06288,0.0,5.51572,5.51572,44.12576,33.09432,5.51572,5.51572,0.0,27.5786,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,5.51572,0.0,0.0,0.0,22.06288,0.0,0.0,0.0,5.51572,5.51572,0.0,16.54716,38.61004,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,22.06288,0.0,0.0,0.0,0.0,0.0,33.09432,0.0,0.0,0.0,5.51572,0.0,33.09432,11.03144,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,44.12576,0.0,11.03144,204.08163,0.0,11.03144,0.0,16.54716,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,5.51572,0.0,16.54716,33.09432,0.0,0.0,0.0,0.0,0.0,5.51572,16.54716,11.03144,0.0,0.0,5.51572,16.54716,0.0,0.0,44.12576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51572,22.06288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54716,0.0,27.5786,5.51572,0.0,0.0,11.03144,0.0,0.0,0.0,0.0,0.0,0.0,11.03144,0.0,22.06288,0.0,0.0,0.0,0.0,33.09432,5.51572,27.5786,5.51572,0.0,0.0,0.0,0.0,0.0,44.12576,0.0,33.09432,0.0,0.0,5.51572,27.5786,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,11.03144,0.0,11.03144,0.0,0.0,0.0,22.06288,5.51572,0.0,0.0,0.0,0.0,16.54716,0.0,82.735794,0.0,0.0,0.0,0.0,0.0,11.03144,5.51572,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,5.51572,0.0,0.0,5.51572,0.0,33.09432,33.09432,248.2074,0.0,27.5786,0.0,0.0,0.0,5.51572,22.06288,5.51572,0.0,0.0,0.0,0.0,0.0,22.06288,5.51572,5.51572,5.51572,5.51572,0.0,5.51572,0.0,0.0,22.06288,11.03144,0.0,22.06288,33.09432,0.0,0.0,5.51572,5.51572,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5786,0.0,16.54716,0.0,0.0,115.83012,11.03144,5.51572,0.0,0.0,5.51572,0.0,0.0,0.0,0.0,33.09432,0.0,11.03144,0.0,5.51572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03144,0.0,5.51572,16.54716,0.0,0.0,0.0,5.51572,0.0,0.0,0.0,16.54716,0.0,0.0,0.0
C10x13,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,103.09278,25.773195,0.0,0.0,0.0,103.09278,0.0,0.0,51.54639,0.0,0.0,0.0,231.95876,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.50516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.41237,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10x13,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,103.09278,25.773195,0.0,0.0,0.0,103.09278,0.0,0.0,51.54639,0.0,0.0,0.0,231.95876,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.50516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.41237,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10x13,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,103.09278,25.773195,0.0,0.0,0.0,103.09278,0.0,0.0,51.54639,0.0,0.0,0.0,231.95876,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.50516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.41237,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10x13,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,103.09278,25.773195,0.0,0.0,0.0,103.09278,0.0,0.0,51.54639,0.0,0.0,0.0,231.95876,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.50516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.41237,0.0,0.0,0.0,0.0,0.0,0.0,128.86598,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,25.773195,0.0,77.31959,0.0,0.0,0.0,0.0,25.773195,0.0,103.09278,0.0,0.0,0.0,51.54639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10x14,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,0.0,0.0,308.21918,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,68.49315,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9863,68.49315,0.0,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,34.246574,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49315,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,34.246574,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,102.73972,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,34.246574,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,34.246574,136.9863,0.0,0.0,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,136.9863,34.246574,0.0,0.0,0.0,0.0,0.0,68.49315,0.0,0.0,0.0
C10x14,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,0.0,0.0,308.21918,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,68.49315,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9863,68.49315,0.0,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,0.0,34.246574,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.49315,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,34.246574,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,102.73972,0.0,102.73972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,34.246574,0.0,0.0,0.0,34.246574,0.0,34.246574,0.0,34.246574,136.9863,0.0,0.0,0.0,68.49315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.246574,0.0,34.246574,136.9863,34.246574,0.0,0.0,0.0,0.0,0.0,68.49315,0.0,0.0,0.0
